year,month,date,hour,tweet,pos or neg,logistic regression
2020,08,06,20,RT @WhiteHouse: President @realDonaldTrump is laying out a vision to bring thousands more factories and millions more jobs back to American…,1.0,[[0.51277534]]
2020,08,06,15,Upon departing the Oval Office for Ohio I’ve notified my staff to continue working on an Executive Order with respect to Payroll Tax Cut Eviction Protections Unemployment Extensions and Student Loan Repayment Options.,0.0,[[0.498587]]
2020,08,06,4,RT @WhiteHouse: If Democrats will not make a deal President @realDonaldTrump will pursue executive action in order to extend economic reli…,1.0,[[0.50166671]]
2020,08,05,17,https://t.co/wxCTuk4GdP,1.0,[[0.50000008]]
2020,08,04,23,RT @LouDobbs: Reopening America: President @realDonaldTrump says ‘we’re not shutting down’ our country and economy again. #MAGA #AmericaFir…,1.0,[[0.51110178]]
2020,08,04,12,RT @GOPChairwoman: If you want our police departments defunded taxes to go up by $4 TRILLION our borders opened and the socialist Green…,0.0,[[0.46522036]]
2020,08,03,13,RECORD HIGH NASDAQ! It would all come crashing down including your Jobs Stocks and 401k’s if Sleepy Joe ever became President. China and others would own us!!!,1.0,[[0.5380779]]
2020,08,03,11,RT @TeamTrump: President @realDonaldTrump: We passed the largest tax cut in the history of our country https://t.co/89zrfv1Qe0,1.0,[[0.50238219]]
2020,08,03,11,RT @GOPChairwoman: Joe Biden's radical agenda would wipe out our energy sector and destroy over 10 million American jobs.Under @realDonal…,1.0,[[0.51454067]]
2020,08,02,11,RT @TommyHicksGOP: “Joe Biden actually wants to raise taxes over $7 trillion on the American people.”—@ErinMPerrine https://t.co/eOBMW7iUeL,0.0,[[0.46703365]]
2020,08,02,10,Madison is a star who loves the USA and his Great State North Carolina. Will fight for Military Vets 2nd Amendment Lower Taxes &amp; Regulations. He is a winner who has my Complete &amp; Total Endorsement! https://t.co/EXGrLh9dQt,1.0,[[0.60299229]]
2020,08,02,10,RT @EliseStefanik: THREAD: #TaxinTedra's latest stance she's hiding from voters? Medicare for All for illegal immigrants - which she franti…,1.0,[[0.50571835]]
2020,08,02,4,RT @seanhannity: THANKS DE BLASIO! City Slashes Sanitation Budget 60% Rotting Garbage Overflows on to Streets https://t.co/gdhcyUISm9,1.0,[[0.62557827]]
2020,08,02,1,Congressman Blaine Luetkemeyer (@LuetkemeyerB) is doing a terrific job for Missouri! As a Small Businessman he helped us Lower your Taxes Strengthen our Military and Defend your Second Amendment. Blaine has my Complete and Total Endorsement! #MO03 https://t.co/NOuYXQAtQc,1.0,[[0.52549348]]
2020,08,02,1,Congressman Dan Newhouse (@Newhouse4Rep) is doing a phenomenal job for Washington State! He is Strong on the Economy and Law Enforcement and he works hard to preserve your State’s beautiful Public Lands. Dan has my Complete and Total Endorsement! #WA04 https://t.co/4pggVq8rli,1.0,[[0.51606793]]
2020,08,02,1,Congressman Jason Smith (@JasonSmithMO) is a conservative warrior for Missouri! He helped us Cut your Taxes Build the Wall and he stands strongly with me against the Radical Left! Jason has my Complete and Total Endorsement! #MO08 https://t.co/OjXBNwrWne,1.0,[[0.51363819]]
2020,08,02,1,Dale Crafts (@DaleCraftsME) will be a tremendous Congressman for Maine! An experienced businessman Dale knows how to Create Jobs. He loves our Vets and Military and he will always defend your Second Amendment. Dale has my Complete and Total Endorsement! https://t.co/qwY6VaxbWF,1.0,[[0.58732712]]
2020,08,01,21,“Biden to raise taxes by 3 Trillion Dollars.” Actually it will be much more than that and much of it on nonsense. Markets and your 401k’s will CRASH. Jobs will disappear!,0.0,[[0.48445933]]
2020,08,01,19,Payroll Tax Cut plus Dollars!,0.0,[[0.49631758]]
2020,07,31,19,We just got 50% in Rasmussen and much higher in our internal polls. We are doing a new ad campaign on Sleepy Joe Biden that will be out on Monday. He has been brought even further LEFT than Crazy Bernie Sanders ever thought possible. By the way Bernie’s people love me on Trade!,1.0,[[0.56130039]]
2020,07,29,16,...Your housing prices will go up based on the market and crime will go down. I have rescinded the Obama-Biden AFFH Rule. Enjoy!,0.0,[[0.48469346]]
2020,07,29,15,Reno-Stead Airport has big bucks coming its way. I’m designating over $4.8 million from @USDOT to reconstruct the airport’s taxiway and ramp. This along with 4 other airport grants to Nevada will help in the economic recovery and GROWTH of the State!,1.0,[[0.50944931]]
2020,07,29,15,BIG bucks are on their way to @ILMairport. Over $21.1 MILLION designated to Wilmington International from @USDOT to expand their terminal and make other major upgrades and safety enhancements. This will help to create JOBS and growth in the region!,1.0,[[0.52962046]]
2020,07,29,15,I am designating $18.9 million from @USDOT to MANY airports in Ohio including @goingplacescle @CAKairport and several others for improvements updates and safety. Great for the economy and the people of Ohio!,1.0,[[0.54195419]]
2020,07,29,15,Great news for Florida! $3.3 million will be sent to @flyKissimmee from @USDOT for airport improvements and safety enhancements. This is so important for Central Florida and will bring a much-needed boost to the State’s economy!,1.0,[[0.53699233]]
2020,07,28,21,RT @TeamTrump: President @realDonaldTrump: “We will bring back our jobs and we will make America the world's premier medical manufacturer a…,1.0,[[0.5069286]]
2020,07,28,03,RT @realDonaldTrump: ....would destroy our American cities and worse if Sleepy Joe Biden the puppet of the Left ever won. Markets would…,1.0,[[0.5120406]]
2020,07,28,02,....would destroy our American cities and worse if Sleepy Joe Biden the puppet of the Left ever won. Markets would crash and cities would burn. Our Country would suffer like never before. We will beat the Virus soon and go on to the Golden Age - better than ever before!,1.0,[[0.52643406]]
2020,07,27,14,RT @GreggJarrett: Anti-Trump GOP Operatives Have Massive Debt And Ties to Clinton Russia Friends https://t.co/uvbmDs6e0b,1.0,[[0.50466337]]
2020,07,27,13,RT @SBAJovita: The Paycheck Protection Program has helped save nearly 5 million small businesses and 51 million jobs making it one of the…,1.0,[[0.50871879]]
2020,07,26,19,Because of my strong focus on the China Virus including scheduled meetings on Vaccines our economy and much else I won’t be able to be in New York to throw out the opening pitch for the @Yankees on August 15th. We will make it later in the season!,1.0,[[0.51274039]]
2020,07,25,04,RT @MarketWatch: Pharma stocks finish lower as Trump targets drug prices with executive orders https://t.co/s9imYC0dLq,1.0,[[0.50205393]]
2020,07,23,16,The Democrats have stated strongly that they won’t approve a Payroll Tax Cut (too bad!). It would be great for workers. The Republicans therefore didn’t want to ask for it. Dems as usual are hurting the working men and women of our Country!,1.0,[[0.50220485]]
2020,07,23,12,RT @RepMattGaetz: President @realDonaldTrump wants to reopen businesses reopen schools reopen churches and rebuild our economy.https:/…,0.0,[[0.47316837]]
2020,07,21,11,Strong Stock Market Numbers. You want to see them dive? Vote for the Radical Left with their BIG Tax Hikes!,0.0,[[0.49561823]]
2020,07,19,02,RT @GOP: Joe Biden is on a mission to eliminate as many American jobs as possible. No wonder union workers in Pennsylvania tell the Washi…,1.0,[[0.52171985]]
2020,07,19,02,RT @GOP: .@realDonaldTrump's tax cuts are working for everyday Americans! The Tax Cuts &amp; Jobs Act continues to boost job growth increase…,1.0,[[0.51565583]]
2020,07,19,02,RT @GOP: “...The increases in taxes would be expanded to include taxpayers &amp; working people of just about all income levels. It also means…,1.0,[[0.50081887]]
2020,07,19,02,RT @GOPChairwoman: President @realDonaldTrump is spot on. “[Democrats] want to bury our economy under suffocating relentless landslides…,0.0,[[0.47986075]]
2020,07,19,02,"RT @TeamTrump: President @realDonaldTrump on the Democrat Party's radical environmental policies: They want to ""make it impossible economic…",0.0,[[0.48736776]]
2020,07,18,05,RT @realDonaldTrump: ....Tax Returns. She’s a mess! Many books have been written about me some good some bad. Both happily and sadly the…,1.0,[[0.5202373]]
2020,07,18,05,RT @TimMurtaugh: ...away from police to other budget areas. This is cutting or defunding the police by any definition. Further the propo…,0.0,[[0.49876419]]
2020,07,18,05,RT @TimMurtaugh: ... across the United States effectively bankrupting and destroying them. Joe Biden is an empty vessel which the extreme…,0.0,[[0.49764277]]
2020,07,18,04,RT @PARISDENNARD: In @JoeBiden’s America -Police are defunded -Communities are less safe -Taxes go up - Opportunity zones will stop -…,1.0,[[0.5003942]]
2020,07,18,04,RT @TeamTrump: Vice President @Mike_Pence rips Joe Biden’s economic plan: “The last thing this recovery needs is more taxes more regulatio…,1.0,[[0.50200237]]
2020,07,18,04,"RT @AndrewHClark: ""Mr. Biden is promising to delete the jobs of millions of Americans—at a time of soaring unemployment.""He's also pledgi…",1.0,[[0.54080391]]
2020,07,18,04,RT @Surabees: The radical Biden/Bernie Sanders climate plan would crush unions and kill middle-class American jobs. Washington Examiner:…,1.0,[[0.52094206]]
2020,07,17,22,....Tax Returns. She’s a mess! Many books have been written about me some good some bad. Both happily and sadly there will be more to come!,1.0,[[0.51460598]]
2020,07,17,20,I am proud to announce $2 million for the @Sept11Memorial in NYC! This special site ensures that the memory of the nearly 3000 people killed in the terror attacks of September 11 2001 as well as those lost in the World Trade Center bombing in 1993 will never be forgotten!,1.0,[[0.50259124]]
2020,07,17,13,RT @TheEconomist: Should Germany choose to ban Huawei in the autumn a corner will have been turned. America will have used its might to hu…,1.0,[[0.50977401]]
2020,07,16,00,...campaign. Both were heavily involved in our historic 2016 win and I look forward to having a big and very important second win together. This one should be a lot easier as our poll numbers are rising fast the economy is getting better vaccines and therapeutics will soon...,1.0,[[0.5251053]]
2020,07,15,02,RT @TrumpWarRoom: President Trump’s America First economic policies are fueling the GREAT AMERICAN COMEBACK.A record-breaking 4.8 million…,1.0,[[0.54826603]]
2020,07,14,15,RT @realDonaldTrump: Tony Gonzales (@TonyGonzales4TX) will be a GREAT Congressman for Texas! A Navy veteran he is Strong on the Economy L…,1.0,[[0.54223594]]
2020,07,14,04,The Economy is coming back fast! https://t.co/sp4GKeJfDA,0.0,[[0.49549343]]
2020,07,13,23,RT @realDonaldTrump: Tony Gonzales (@TonyGonzales4TX) will be a GREAT Congressman for Texas! A Navy veteran he is Strong on the Economy L…,1.0,[[0.54223594]]
2020,07,13,23,Congratulations to my friend President @AndrzejDuda of Poland on his historic re-election! Looking forward to continuing our important work together across many issues including defense trade energy and telecommunications security!,1.0,[[0.52353335]]
2020,07,13,13,The Lamestream Media is not talking about what is happening with the Stock Market and JOBS. Both are doing GREAT! The Radical Left will destroy the USA. Be careful what you wish for!,1.0,[[0.52894965]]
2020,07,12,12,Thank you to J.R. Majewski a great Air Force Veteran and Trump Supporter who did a beautiful job of turning his lawn into a giant Trump Sign. Thanks also to your fantastic Ohio neighbors. We are making record progress on JOBS etc. Big Silent Majority!!! @foxandfriends,1.0,[[0.78240382]]
2020,07,12,1,Does anyone notice that the real Polls as opposed to the Fake Suppression Polls also used in 2016 are starting to define Sleepy Joe Biden as someone totally ill-equipped to control the Radical Left Crime Cancel Culture or to even come close to me on REBUILDING THE ECONOMY?,0.0,[[0.49404471]]
2020,07,12,0,Does anyone notice that the real Polls as opposed to the Fake Suppression Polls also used in 2016 are starting to define Sleepy Joe Biden as someone totally I’ll-equipped to control the Radical Left Crime Cancel Culture or to even come close to me on REBUILDING THE ECONOMY?,0.0,[[0.4938531]]
2020,07,10,15,Too many Universities and School Systems are about Radical Left Indoctrination not Education. Therefore I am telling the Treasury Department to re-examine their Tax-Exempt Status...,0.0,[[0.49152123]]
2020,07,10,4,RT @ScottAdamsSays: Which side ignored this story? Hmmm. Trump signs executive order expanding educational and economic opportunities to Hi…,1.0,[[0.54828116]]
2020,07,09,3,RT @realDonaldTrump: Economy and Jobs are growing MUCH faster than anyone (except me!) expected. Job growth is biggest in history. China Vi…,1.0,[[0.51285822]]
2020,07,08,13,Economy and Jobs are growing MUCH faster than anyone (except me!) expected. Job growth is biggest in history. China Virus Mortality Rate is among the LOWEST of any country. Shaping up for a good third quarter and a great next year! NASDAQ at new record high 401k’s way up!!!!,1.0,[[0.60683813]]
2020,07,06,18,BREAKING NEWS: The Mortality Rate for the China Virus in the U.S. is just about the LOWEST IN THE WORLD! Also Deaths in the U.S. are way down a tenfold decrease since the Pandemic height (and our Economy is coming back strong!).,1.0,[[0.50228646]]
2020,07,06,12,If you want your 401k’s  and Stocks which are getting close to an all time high (NASDAQ is already there) to disintegrate and disappear vote for the Radical Left Do Nothing Democrats and Corrupt Joe Biden. Massive Tax Hikes - They will make you very poor FAST!,0.0,[[0.44982231]]
